x y U eU B eB V eV R eR I eI J eJ H eH K eK U_B eU_B B_V eB_V V_I eV_I R_I eR_I Q_UB eQ_UB field probability
1481.906 121.448 23.392 0 21.845 0 20.174 0 19.021 0 17.688 0 16.373 0 15.764 0 15.49 0 1.547 0 1.671 0 2.486 0 1.333 0 0.34388 0 1 0.03333
784.01 1926.727 23.174 0 21.857 0 20.265 0 19.258 0 18.356 0 17.047 0 16.227 0 16.025 0 1.317 0 1.592 0 1.909 0 0.902 0 0.17076 0 1 0
1382.883 43.606 22.871 0 21.983 0 20.422 0 19.445 0 18.449 0 17.047 0 16.38 0 16.128 0 0.888 0 1.561 0 1.973 0 0.996 0 -0.23592 0 1 0.00833
2003.931 344.915 23.178 0 22.256 0 20.655 0 19.65 0 18.624 0 17.178 0 16.496 0 16.233 0 0.922 0 1.601 0 2.031 0 1.026 0 -0.23072 0 1 0
385.115 1623.451 20.461 0 19.737 0 18.378 0 17.527 0 16.67 0 15.47 0 14.881 0 14.67 0 0.724 0 1.359 0 1.708 0 0.857 0 -0.25448 0 1 0
1920.241 62.519 21.179 0 20.384 0 19.016 0 18.187 0 17.38 0 16.243 0 15.632 0 15.445 0 0.795 0 1.368 0 1.636 0 0.807 0 -0.18996 0 1 0
272.783 992.955 20.085 0 19.281 0 17.973 0 17.175 0 16.426 0 15.353 0 14.704 0 14.538 0 0.804 0 1.308 0 1.547 0 0.749 0 -0.13776 0 1 0.05
1017.598 1708.148 19.83 0 19.223 0 18.009 0 17.264 0 16.529 0 15.511 0 14.979 0 14.811 0 0.607 0 1.214 0 1.48 0 0.735 0 -0.26708 0 1 0.00833
805.394 1059.089 20.619 0 18.245 0 15.847 0 14.445 0 13.085 0 11.074 0 9.958 0 9.61 0 2.374 0 2.398 0 2.762 0 1.36 0 0.64744 0 1 0.18333
1020.857 1199.358 22.988 0 21.449 0 19.443 0 18.234 0 17.042 0 15.302 0 14.404 0 14.101 0 1.539 0 2.006 0 2.401 0 1.192 0 0.09468 0 1 0.025
1171.479 575.825 22.762 0 21.462 0 19.934 0 18.868 0 17.793 0 16.543 0 15.818 0 15.609 0 1.3 0 1.528 0 2.141 0 1.075 0 0.19984 0 1 0
1425.89 277.081 22.161 0 21.077 0 19.542 0 18.599 0 17.702 0 16.412 0 15.667 0 15.456 0 1.084 0 1.535 0 1.84 0 0.897 0 -0.0212 0 1 0
1134.245 1153.569 23.491 0 22.133 0 20.545 0 19.448 0 18.361 0 17.044 0 16.265 0 16.052 0 1.358 0 1.588 0 2.184 0 1.087 0 0.21464 0 1 0.00833
471.224 1627.676 23.361 0 21.664 0 19.538 0 18.257 0 16.998 0 15.152 0 14.209 0 13.884 0 1.697 0 2.126 0 2.54 0 1.259 0 0.16628 0 1 0.00833
1860.789 1825.64 23.327 0 22.009 0 20.465 0 19.348 0 18.12 0 16.807 0 16.132 0 15.894 0 1.318 0 1.544 0 2.345 0 1.228 0 0.20632 0 1 0.06667
618.835 1577.796 23.26 0 21.887 0 20.265 0 19.246 0 18.331 0 17.007 0 16.191 0 15.987 0 1.373 0 1.622 0 1.934 0 0.915 0 0.20516 0 1 0
746.253 1926.972 22.94 0 21.948 0 20.351 0 19.371 0 18.395 0 17.013 0 16.335 0 16.091 0 0.992 0 1.597 0 1.956 0 0.976 0 -0.15784 0 1 0
606.445 83.189 23.072 0 22.073 0 20.457 0 19.46 0 18.463 0 17.051 0 16.369 0 16.117 0 0.999 0 1.616 0 1.994 0 0.997 0 -0.16452 0 1 0
1668.923 1159.901 17.367 0 16.894 0 15.864 0 15.234 0 14.634 0 13.803 0 13.318 0 13.19 0 0.473 0 1.03 0 1.23 0 0.6 0 -0.2686 0 1 0
411.903 1519.86 24.048 0 22.555 0 20.744 0 19.616 0 18.566 0 17.037 0 16.18 0 15.927 0 1.493 0 1.811 0 2.178 0 1.05 0 0.18908 0 1 0.2
1422.1 25.322 13.551 0 13.12 0 12.223 0 11.711 0 11.26 0 10.649 0 10.24 0 10.166 0 0.431 0 0.897 0 0.963 0 0.451 0 -0.21484 0 1 0
1422.032 936.831 22.693 0 21.333 0 19.791 0 18.698 0 17.464 0 16.204 0 15.565 0 15.319 0 1.36 0 1.542 0 2.327 0 1.234 0 0.24976 0 1 0.25833
1414.232 858.183 23.738 0 22.213 0 20.198 0 18.982 0 17.784 0 16.048 0 15.207 0 14.895 0 1.525 0 2.015 0 2.414 0 1.198 0 0.0742 0 1 0.00833
1935.398 973.867 23.502 0 22.329 0 20.558 0 19.461 0 18.357 0 16.793 0 16.09 0 15.798 0 1.173 0 1.771 0 2.201 0 1.104 0 -0.10212 0 1 0.01667
1249.953 1218.464 22.755 0 22.026 0 20.56 0 19.605 0 18.606 0 17.21 0 16.564 0 16.309 0 0.729 0 1.466 0 1.954 0 0.999 0 -0.32652 0 1 0
102.399 1106.093 22.223 0 21.067 0 19.596 0 18.627 0 17.79 0 16.671 0 15.947 0 15.751 0 1.156 0 1.471 0 1.806 0 0.837 0 0.09688 0 1 0.025
1736.698 73.402 15.386 0 15.273 0 14.597 0 14.15 0 13.704 0 13.124 0 12.789 0 12.708 0 0.113 0 0.676 0 0.893 0 0.446 0 -0.37372 0 1 0.49167
1392.816 1179.407 17.834 0 17.378 0 16.297 0 15.599 0 14.885 0 13.903 0 13.398 0 13.234 0 0.456 0 1.081 0 1.412 0 0.714 0 -0.32232 0 1 0.03333
757.307 1423.344 18.872 0 17.563 0 15.762 0 14.696 0 13.639 0 12.097 0 11.235 0 10.982 0 1.309 0 1.801 0 2.123 0 1.057 0 0.01228 0 1 0.06667
465.941 858.917 22.052 0 20.88 0 19.41 0 18.445 0 17.609 0 16.484 0 15.744 0 15.554 0 1.172 0 1.47 0 1.801 0 0.836 0 0.1136 0 1 0.025
1986.359 1833.747 24.008 0 22.86 0 20.985 0 19.761 0 18.461 0 16.616 0 15.827 0 15.47 0 1.148 0 1.875 0 2.524 0 1.3 0 -0.202 0 1 0.04167
368.296 1446.797 22.254 0 21.325 0 19.713 0 18.667 0 17.568 0 16.019 0 15.328 0 15.036 0 0.929 0 1.612 0 2.145 0 1.099 0 -0.23164 0 1 0.00833
137.684 519.052 23.249 0 21.978 0 20.362 0 19.324 0 18.373 0 17.016 0 16.19 0 15.965 0 1.271 0 1.616 0 1.989 0 0.951 0 0.10748 0 1 0.10833
1973.917 1508.789 19.333 0 18.572 0 17.182 0 16.329 0 15.476 0 14.272 0 13.626 0 13.426 0 0.761 0 1.39 0 1.706 0 0.853 0 -0.2398 0 1 0
1595.996 1626.245 20.811 0 20.164 0 18.827 0 17.964 0 17.073 0 15.835 0 15.247 0 15.026 0 0.647 0 1.337 0 1.754 0 0.891 0 -0.31564 0 1 0.05
189.595 965.612 23.676 0 22.654 0 20.926 0 19.804 0 18.619 0 16.946 0 16.221 0 15.9 0 1.022 0 1.728 0 2.307 0 1.185 0 -0.22216 0 1 0.04167
1182.612 1400.655 19.968 0 19.305 0 18.046 0 17.271 0 16.523 0 15.465 0 14.841 0 14.674 0 0.663 0 1.259 0 1.523 0 0.748 0 -0.24348 0 1 0.00833
1682.603 1819.55 19.54 0 18.676 0 17.403 0 16.629 0 15.926 0 14.916 0 14.255 0 14.109 0 0.864 0 1.273 0 1.477 0 0.703 0 -0.05256 0 1 0.01667
1993.005 941.092 21.179 0 20.498 0 19.175 0 18.362 0 17.557 0 16.43 0 15.825 0 15.638 0 0.681 0 1.323 0 1.618 0 0.805 0 -0.27156 0 1 0.04167
78.59 109.676 22.58 0 21.78 0 20.288 0 19.324 0 18.321 0 16.918 0 16.281 0 16.022 0 0.8 0 1.492 0 1.967 0 1.003 0 -0.27424 0 1 0
591.174 1337.252 22.101 0 20.884 0 19.393 0 18.389 0 17.482 0 16.335 0 15.616 0 15.421 0 1.217 0 1.491 0 1.911 0 0.907 0 0.14348 0 1 0
1607.519 835.469 22.544 0 21.675 0 20.103 0 19.097 0 18.055 0 16.588 0 15.908 0 15.638 0 0.869 0 1.572 0 2.048 0 1.042 0 -0.26284 0 1 0
1071.925 1812.053 23.825 0 22.479 0 20.863 0 19.765 0 18.707 0 17.435 0 16.725 0 16.488 0 1.346 0 1.616 0 2.156 0 1.058 0 0.18248 0 1 0.00833
20.553 1107.894 22.303 0 21.426 0 19.962 0 19.069 0 18.192 0 16.947 0 16.274 0 16.067 0 0.877 0 1.464 0 1.77 0 0.877 0 -0.17708 0 1 0.075
994.433 1299.512 16.569 0 16.307 0 15.436 0 14.904 0 14.398 0 13.72 0 13.299 0 13.206 0 0.262 0 0.871 0 1.038 0 0.506 0 -0.36512 0 1 0.81667
1026.879 65.751 23.982 0 22.66 0 20.997 0 19.95 0 18.983 0 17.579 0 16.742 0 16.515 0 1.322 0 1.663 0 2.014 0 0.967 0 0.12464 0 1 0.00833
1306.043 248.213 21.832 0 21.082 0 19.676 0 18.806 0 17.936 0 16.713 0 16.085 0 15.876 0 0.75 0 1.406 0 1.74 0 0.87 0 -0.26232 0 1 0.00833
1244.216 1005.293 23.144 0 21.901 0 20.261 0 19.233 0 18.271 0 16.877 0 16.056 0 15.828 0 1.243 0 1.64 0 1.99 0 0.962 0 0.0622 0 1 0.21667
209.673 654.334 22.22 0 21.447 0 19.989 0 19.061 0 18.106 0 16.769 0 16.144 0 15.901 0 0.773 0 1.458 0 1.883 0 0.955 0 -0.27676 0 1 0.03333
1484.118 454.098 22.488 0 21.652 0 20.141 0 19.167 0 18.154 0 16.733 0 16.097 0 15.832 0 0.836 0 1.511 0 1.987 0 1.013 0 -0.25192 0 1 0
382.278 1036.744 22.523 0 21.665 0 20.136 0 19.149 0 18.121 0 16.679 0 16.036 0 15.766 0 0.858 0 1.529 0 2.015 0 1.028 0 -0.24288 0 1 0
1375.471 339.559 21.117 0 20.37 0 18.962 0 18.066 0 17.151 0 15.868 0 15.255 0 15.024 0 0.747 0 1.408 0 1.811 0 0.915 0 -0.26676 0 1 0.11667
921.618 1600.97 24.272 0 22.781 0 20.687 0 19.402 0 18.1 0 16.215 0 15.301 0 14.959 0 1.491 0 2.094 0 2.587 0 1.302 0 -0.01668 0 1 0
1301.59 1144.889 23.456 0 21.39 0 18.881 0 17.379 0 15.867 0 13.637 0 12.538 0 12.133 0 2.066 0 2.509 0 3.014 0 1.512 0 0.25952 0 1 0
1372.074 565.701 16.432 0 16.138 0 15.27 0 14.726 0 14.195 0 13.482 0 13.084 0 12.976 0 0.294 0 0.868 0 1.075 0 0.531 0 -0.33096 0 1 0.59167
1748.344 1343.625 23.272 0 21.912 0 20.316 0 19.263 0 18.313 0 17.032 0 16.214 0 16.01 0 1.36 0 1.596 0 2.003 0 0.95 0 0.21088 0 1 0.00833
1415.521 2039.481 18.308 0 17.85 0 16.796 0 16.131 0 15.467 0 14.56 0 14.093 0 13.942 0 0.458 0 1.054 0 1.329 0 0.664 0 -0.30088 0 1 0.04167
116.569 1820.458 20.19 0 19.511 0 18.202 0 17.393 0 16.59 0 15.465 0 14.877 0 14.688 0 0.679 0 1.309 0 1.612 0 0.803 0 -0.26348 0 1 0
442.465 1370.719 21.549 0 20.284 0 18.779 0 17.744 0 16.741 0 15.548 0 14.838 0 14.636 0 1.265 0 1.505 0 2.038 0 1.003 0 0.1814 0 1 0.025
309.29 469.456 24.035 0 22.614 0 20.989 0 19.869 0 18.67 0 17.377 0 16.714 0 16.456 0 1.421 0 1.625 0 2.319 0 1.199 0 0.251 0 1 0.00833
586.601 215.078 23.898 0 22.53 0 20.923 0 19.804 0 18.637 0 17.335 0 16.651 0 16.405 0 1.368 0 1.607 0 2.286 0 1.167 0 0.21096 0 1 0
1434.402 37.977 21.819 0 20.954 0 19.428 0 18.462 0 17.47 0 16.074 0 15.423 0 15.167 0 0.865 0 1.526 0 1.958 0 0.992 0 -0.23372 0 1 0.00833
1901.925 1324.948 18.619 0 18.151 0 17.08 0 16.411 0 15.747 0 14.839 0 14.365 0 14.216 0 0.468 0 1.071 0 1.333 0 0.664 0 -0.30312 0 1 0.05833
125.707 1865.577 19.569 0 19.007 0 17.829 0 17.094 0 16.36 0 15.347 0 14.833 0 14.662 0 0.562 0 1.178 0 1.469 0 0.734 0 -0.28616 0 1 0
1300.277 1607.849 20.538 0 19.859 0 18.552 0 17.735 0 16.91 0 15.764 0 15.202 0 15.001 0 0.679 0 1.307 0 1.642 0 0.825 0 -0.26204 0 1 0.00833
239.159 855.716 20.513 0 19.801 0 18.463 0 17.624 0 16.776 0 15.593 0 15.02 0 14.811 0 0.712 0 1.338 0 1.687 0 0.848 0 -0.25136 0 1 0
1408.599 343.822 21.302 0 19.478 0 17.301 0 16.018 0 14.759 0 12.899 0 11.923 0 11.599 0 1.824 0 2.177 0 2.542 0 1.259 0 0.25656 0 1 0.00833
443.091 1663.498 21.48 0 20.706 0 19.297 0 18.423 0 17.545 0 16.316 0 15.712 0 15.497 0 0.774 0 1.409 0 1.752 0 0.878 0 -0.24048 0 1 0
190.183 614.571 22.214 0 21.261 0 19.766 0 18.861 0 17.982 0 16.731 0 16.066 0 15.858 0 0.953 0 1.495 0 1.784 0 0.879 0 -0.1234 0 1 0.01667
1554.484 1974.734 21.005 0 20.196 0 18.763 0 17.865 0 16.96 0 15.684 0 15.055 0 14.829 0 0.809 0 1.433 0 1.803 0 0.905 0 -0.22276 0 1 0.19167
1813.774 1792.576 19.368 0 18.36 0 17.046 0 16.252 0 15.556 0 14.551 0 13.892 0 13.751 0 1.008 0 1.314 0 1.49 0 0.696 0 0.06192 0 1 0.175
605.664 1285.696 20.013 0 19.131 0 17.78 0 16.974 0 16.22 0 15.146 0 14.531 0 14.365 0 0.882 0 1.351 0 1.56 0 0.754 0 -0.09072 0 1 0.10833
134.101 1708.597 20.588 0 19.849 0 18.514 0 17.692 0 16.878 0 15.745 0 15.181 0 14.985 0 0.739 0 1.335 0 1.636 0 0.814 0 -0.2222 0 1 0.00833
1448.351 1122.342 22.722 0 21.174 0 19.222 0 18.051 0 16.917 0 15.26 0 14.392 0 14.107 0 1.548 0 1.952 0 2.305 0 1.134 0 0.14256 0 1 0.04167
1923.287 75.268 25.45 0 22.933 0 20.144 0 18.46 0 16.786 0 14.311 0 13.093 0 12.637 0 2.517 0 2.789 0 3.358 0 1.674 0 0.50892 0 1 0.01667
348.854 158.403 23.497 0 21.981 0 19.886 0 18.59 0 17.292 0 15.397 0 14.477 0 14.128 0 1.516 0 2.095 0 2.594 0 1.298 0 0.0076 0 1 0.00833
757.155 923.392 18.972 0 18.234 0 16.983 0 16.238 0 15.537 0 14.557 0 14.02 0 13.864 0 0.738 0 1.251 0 1.446 0 0.701 0 -0.16272 0 1 0.16667
716.577 584.368 23.829 0 22.607 0 20.781 0 19.649 0 18.514 0 16.893 0 16.133 0 15.835 0 1.222 0 1.826 0 2.267 0 1.135 0 -0.09272 0 1 0.06667
1581.108 1147.175 23.645 0 21.906 0 19.728 0 18.409 0 17.119 0 15.225 0 14.279 0 13.939 0 1.739 0 2.178 0 2.609 0 1.29 0 0.17084 0 1 0.00833
1500.288 2018.263 21.002 0 20.064 0 18.666 0 17.835 0 17.057 0 15.955 0 15.358 0 15.181 0 0.938 0 1.398 0 1.609 0 0.778 0 -0.06856 0 1 0
1725.028 453.109 20.341 0 19.366 0 18.034 0 17.192 0 16.444 0 15.372 0 14.647 0 14.484 0 0.975 0 1.332 0 1.59 0 0.748 0 0.01596 0 1 0.025
250.582 429.827 20.222 0 19.264 0 17.673 0 16.702 0 15.724 0 14.326 0 13.574 0 13.338 0 0.958 0 1.591 0 1.949 0 0.978 0 -0.18752 0 1 0.10833
114.697 1050.918 21.834 0 21.165 0 19.805 0 18.914 0 17.982 0 16.685 0 16.089 0 15.853 0 0.669 0 1.36 0 1.823 0 0.932 0 -0.3102 0 1 0.03333
999.634 682.363 22.835 0 21.588 0 20.053 0 19.03 0 18.112 0 16.978 0 16.317 0 16.097 0 1.247 0 1.535 0 1.941 0 0.918 0 0.1418 0 1 0.03333
756.019 251.674 23.478 0 22.579 0 20.983 0 19.936 0 18.827 0 17.269 0 16.593 0 16.297 0 0.899 0 1.596 0 2.156 0 1.109 0 -0.25012 0 1 0
1753.641 303.45 18.401 0 17.977 0 16.924 0 16.244 0 15.551 0 14.601 0 14.112 0 13.953 0 0.424 0 1.053 0 1.373 0 0.693 0 -0.33416 0 1 0.04167
576.636 588.419 21.585 0 20.905 0 19.517 0 18.626 0 17.716 0 16.432 0 15.773 0 15.546 0 0.68 0 1.388 0 1.801 0 0.91 0 -0.31936 0 1 0.025
169.254 938.283 23.626 0 22.172 0 20.507 0 19.398 0 18.306 0 17.06 0 16.406 0 16.146 0 1.454 0 1.665 0 2.201 0 1.092 0 0.2552 0 1 0.00833
1258.881 1830.092 21.522 0 20.877 0 19.538 0 18.699 0 17.85 0 16.667 0 16.06 0 15.857 0 0.645 0 1.339 0 1.688 0 0.849 0 -0.31908 0 1 0.05833
335.933 2021.053 19.788 0 18.896 0 17.605 0 16.814 0 16.095 0 15.062 0 14.385 0 14.234 0 0.892 0 1.291 0 1.51 0 0.719 0 -0.03752 0 1 0
935.128 1455.667 19.898 0 19.372 0 18.219 0 17.469 0 16.694 0 15.628 0 15.121 0 14.933 0 0.526 0 1.153 0 1.525 0 0.775 0 -0.30416 0 1 0.00833
1276.554 12.227 21.69 0 20.896 0 19.434 0 18.484 0 17.493 0 16.099 0 15.455 0 15.197 0 0.794 0 1.462 0 1.941 0 0.991 0 -0.25864 0 1 0.00833
1328.511 1226.028 23.91 0 22.057 0 19.647 0 18.18 0 16.686 0 14.497 0 13.42 0 13.022 0 1.853 0 2.41 0 2.961 0 1.494 0 0.1178 0 1 0
1182.51 1731.691 23.298 0 22.008 0 20.428 0 19.378 0 18.435 0 17.192 0 16.423 0 16.209 0 1.29 0 1.58 0 1.993 0 0.943 0 0.1524 0 1 0.00833
1896.353 1826.26 16.96 0 16.725 0 15.874 0 15.332 0 14.797 0 14.083 0 13.679 0 13.572 0 0.235 0 0.851 0 1.077 0 0.535 0 -0.37772 0 1 0.85
811.694 497.908 21.979 0 21.212 0 19.785 0 18.858 0 17.889 0 16.534 0 15.928 0 15.676 0 0.767 0 1.427 0 1.896 0 0.969 0 -0.26044 0 1 0
1824.281 300.568 23.398 0 22.486 0 20.877 0 19.832 0 18.734 0 17.189 0 16.513 0 16.22 0 0.912 0 1.609 0 2.143 0 1.098 0 -0.24648 0 1 0
704.525 667.942 22.59 0 21.251 0 19.669 0 18.596 0 17.554 0 16.35 0 15.696 0 15.459 0 1.339 0 1.582 0 2.115 0 1.042 0 0.19996 0 1 0.00833
860.973 1754.64 22.06 0 20.836 0 19.351 0 18.373 0 17.513 0 16.361 0 15.6 0 15.414 0 1.224 0 1.485 0 1.838 0 0.86 0 0.1548 0 1 0
717.56 728.644 23.466 0 22.097 0 20.44 0 19.354 0 18.368 0 17.012 0 16.181 0 15.953 0 1.369 0 1.657 0 2.072 0 0.986 0 0.17596 0 1 0.00833
1197.534 422.074 23.439 0 22.493 0 20.859 0 19.798 0 18.683 0 17.114 0 16.431 0 16.132 0 0.946 0 1.634 0 2.176 0 1.115 0 -0.23048 0 1 0.01667
806.349 741.572 23.564 0 22.171 0 20.485 0 19.398 0 18.414 0 17.006 0 16.14 0 15.91 0 1.393 0 1.686 0 2.071 0 0.984 0 0.17908 0 1 0.00833
1034.264 1372.098 18.152 0 16.785 0 15.038 0 14.022 0 13.043 0 11.603 0 10.763 0 10.534 0 1.367 0 1.747 0 1.995 0 0.979 0 0.10916 0 1 0.04167
692.487 997.177 20.819 0 19.805 0 18.466 0 17.637 0 16.902 0 15.837 0 15.128 0 14.975 0 1.014 0 1.339 0 1.564 0 0.735 0 0.04992 0 1 0.06667
531.608 1190.303 23.475 0 22.3 0 20.696 0 19.704 0 18.766 0 17.408 0 16.626 0 16.405 0 1.175 0 1.604 0 1.93 0 0.938 0 0.02012 0 1 0
1711.38 333.433 22.599 0 21.695 0 20.109 0 19.118 0 18.111 0 16.687 0 15.988 0 15.734 0 0.904 0 1.586 0 1.998 0 1.007 0 -0.23792 0 1 0
89.24 1030.031 21.928 0 21.037 0 19.459 0 18.447 0 17.396 0 15.917 0 15.245 0 14.971 0 0.891 0 1.578 0 2.063 0 1.051 0 -0.24516 0 1 0
974.602 1658.445 17.413 0 16.384 0 15.135 0 14.32 0 13.628 0 12.696 0 12.009 0 11.88 0 1.029 0 1.249 0 1.507 0 0.692 0 0.12972 0 1 0
1106.641 1888.694 20.679 0 19.59 0 18.197 0 17.318 0 16.539 0 15.423 0 14.678 0 14.512 0 1.089 0 1.393 0 1.658 0 0.779 0 0.08604 0 1 0
1582.436 953.184 23.408 0 22.354 0 20.63 0 19.513 0 18.338 0 16.677 0 15.965 0 15.645 0 1.054 0 1.724 0 2.292 0 1.175 0 -0.18728 0 1 0.08333
1876.195 782.982 22.32 0 21.204 0 19.658 0 18.698 0 17.798 0 16.496 0 15.722 0 15.512 0 1.116 0 1.546 0 1.86 0 0.9 0 0.00288 0 1 0
90.982 1638.359 23.04 0 22.091 0 20.446 0 19.398 0 18.314 0 16.781 0 16.071 0 15.786 0 0.949 0 1.645 0 2.132 0 1.084 0 -0.2354 0 1 0.05
2032.522 1871.716 23.987 0 22.622 0 20.99 0 19.876 0 18.791 0 17.48 0 16.743 0 16.506 0 1.365 0 1.632 0 2.199 0 1.085 0 0.18996 0 1 0.00833
297.307 1721.748 23.826 0 21.672 0 19.082 0 17.529 0 15.961 0 13.648 0 12.513 0 12.09 0 2.154 0 2.59 0 3.121 0 1.568 0 0.2892 0 1 0.00833
900.423 1548.684 21.49 0 20.21 0 18.725 0 17.698 0 16.641 0 15.502 0 14.883 0 14.663 0 1.28 0 1.485 0 2.084 0 1.057 0 0.2108 0 1 0.025
704.06 1052.287 20.217 0 19.194 0 17.847 0 17.006 0 16.258 0 15.185 0 14.467 0 14.31 0 1.023 0 1.347 0 1.589 0 0.748 0 0.05316 0 1 0
183.672 1707.929 20.822 0 20.064 0 18.752 0 17.96 0 17.199 0 16.124 0 15.515 0 15.345 0 0.758 0 1.312 0 1.553 0 0.761 0 -0.18664 0 1 0.00833
1421.724 1908.039 20.749 0 20.085 0 18.78 0 17.951 0 17.105 0 15.929 0 15.368 0 15.159 0 0.664 0 1.305 0 1.675 0 0.846 0 -0.2756 0 1 0.04167
120.499 320.33 21.264 0 20.356 0 18.98 0 18.151 0 17.371 0 16.257 0 15.6 0 15.427 0 0.908 0 1.376 0 1.609 0 0.78 0 -0.08272 0 1 0.00833
791.647 1325.545 20.841 0 19.089 0 16.956 0 15.702 0 14.468 0 12.646 0 11.689 0 11.373 0 1.752 0 2.133 0 2.488 0 1.234 0 0.21624 0 1 0.00833
499.64 223.16 22.534 0 21.592 0 19.976 0 18.949 0 17.89 0 16.393 0 15.704 0 15.427 0 0.942 0 1.616 0 2.086 0 1.059 0 -0.22152 0 1 0.00833
1185.546 1586.685 21.564 0 20.731 0 19.23 0 18.281 0 17.307 0 15.943 0 15.307 0 15.058 0 0.833 0 1.501 0 1.923 0 0.974 0 -0.24772 0 1 0
714.704 1845.647 23.604 0 22.441 0 20.794 0 19.788 0 18.818 0 17.42 0 16.661 0 16.428 0 1.163 0 1.647 0 1.976 0 0.97 0 -0.02284 0 1 0.05833
1169.74 7.549 22.22 0 21.388 0 19.906 0 18.985 0 18.056 0 16.75 0 16.11 0 15.879 0 0.832 0 1.482 0 1.85 0 0.929 0 -0.23504 0 1 0.14167
961.635 712.044 20.224 0 19.566 0 18.313 0 17.551 0 16.808 0 15.771 0 15.209 0 15.041 0 0.658 0 1.253 0 1.505 0 0.743 0 -0.24416 0 1 0.01667
1042.029 858.466 20.518 0 19.539 0 17.949 0 16.967 0 15.987 0 14.576 0 13.843 0 13.599 0 0.979 0 1.59 0 1.962 0 0.98 0 -0.1658 0 1 0.04167
551.388 2028.959 20.81 0 21.298 0 20.753 0 20.323 0 19.878 0 19.369 0 19.181 0 19.089 0 -0.488 0 0.545 0 0.875 0 0.445 0 -0.8804 0 1 0
1358.287 159.997 20.623 0 19.654 0 18.058 0 17.07 0 16.069 0 14.652 0 13.965 0 13.712 0 0.969 0 1.596 0 1.989 0 1.001 0 -0.18012 0 1 0.03333
1249.08 873.592 20.603 0 19.919 0 18.605 0 17.784 0 16.957 0 15.806 0 15.24 0 15.039 0 0.684 0 1.314 0 1.648 0 0.827 0 -0.26208 0 1 0.00833
481.097 1756.919 16.137 0 15.828 0 14.953 0 14.422 0 13.916 0 13.239 0 12.836 0 12.74 0 0.309 0 0.875 0 1.037 0 0.506 0 -0.321 0 1 0.60833
139.31 1236.242 23.358 0 21.91 0 20.216 0 19.13 0 18.15 0 16.743 0 15.874 0 15.652 0 1.448 0 1.694 0 2.066 0 0.98 0 0.22832 0 1 0
1669.187 1501.759 21.274 0 20.52 0 19.134 0 18.273 0 17.41 0 16.202 0 15.608 0 15.397 0 0.754 0 1.386 0 1.724 0 0.863 0 -0.24392 0 1 0
120.751 447.351 19.11 0 17.659 0 15.319 0 13.165 0 10.815 0 7.668 0 6.362 0 5.961 0 1.451 0 2.34 0 4.504 0 2.35 0 -0.2338 0 1 0
282.045 1092.846 22.693 0 21.619 0 19.896 0 18.816 0 17.707 0 16.138 0 15.421 0 15.129 0 1.074 0 1.723 0 2.189 0 1.109 0 -0.16656 0 1 0.03333
551.971 1584.839 25.862 0 23.434 0 20.597 0 18.884 0 17.154 0 14.599 0 13.381 0 12.904 0 2.428 0 2.837 0 3.443 0 1.73 0 0.38536 0 1 0.025
1499.883 1340.52 21.44 0 20.333 0 18.669 0 17.663 0 16.668 0 15.243 0 14.522 0 14.275 0 1.107 0 1.664 0 2.001 0 0.995 0 -0.09108 0 1 0
1143.077 163.332 23.596 0 22.098 0 20.388 0 19.26 0 18.215 0 16.8 0 15.925 0 15.701 0 1.498 0 1.71 0 2.173 0 1.045 0 0.2668 0 1 0.03333
1572.853 1593.372 23.869 0 21.734 0 19.274 0 17.798 0 16.343 0 14.193 0 13.104 0 12.718 0 2.135 0 2.46 0 2.931 0 1.455 0 0.3638 0 1 0.00833
1305.081 454.195 22.029 0 21.124 0 19.611 0 18.676 0 17.741 0 16.427 0 15.796 0 15.562 0 0.905 0 1.513 0 1.87 0 0.935 0 -0.18436 0 1 0.10833
1494.574 143.066 22.778 0 21.715 0 20.115 0 19.143 0 18.197 0 16.852 0 16.181 0 15.947 0 1.063 0 1.6 0 1.918 0 0.946 0 -0.089 0 1 0.01667
910.588 456.158 20.519 0 19.511 0 18.093 0 17.243 0 16.462 0 15.342 0 14.696 0 14.521 0 1.008 0 1.418 0 1.631 0 0.781 0 -0.01296 0 1 0.04167
207.945 265.184 16.796 0 16.626 0 15.786 0 15.258 0 14.742 0 14.056 0 13.628 0 13.533 0 0.17 0 0.84 0 1.044 0 0.516 0 -0.4348 0 1 0.9
595.838 1949.103 19.679 0 19.282 0 18.186 0 17.482 0 16.766 0 15.787 0 15.271 0 15.11 0 0.397 0 1.096 0 1.42 0 0.716 0 -0.39212 0 1 0.00833
3.339 424.02 20.471 0 19.394 0 18.004 0 17.075 0 16.282 0 15.282 0 14.645 0 14.46 0 1.077 0 1.39 0 1.722 0 0.793 0 0.0762 0 1 0
333.564 1087.665 19.952 0 18.99 0 17.721 0 16.917 0 16.225 0 15.234 0 14.523 0 14.382 0 0.962 0 1.269 0 1.496 0 0.692 0 0.04832 0 1 0.025
249.936 1845.485 20.457 0 19.227 0 17.759 0 16.781 0 15.897 0 14.863 0 14.264 0 14.057 0 1.23 0 1.468 0 1.862 0 0.884 0 0.17304 0 1 0.00833
165.353 884.156 20.061 0 19.601 0 18.451 0 17.715 0 16.964 0 15.933 0 15.403 0 15.23 0 0.46 0 1.15 0 1.487 0 0.751 0 -0.368 0 1 0.00833
